"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",1,0,1755377,4980,172,"dsv4_qkv_rms_norm_rows_kernel(float*, float const*, float const*, unsigned int, float*, float const*, float const*, unsigned int, unsigned int, float)",4980,187154528920876,187154529845405,1024,0,16,0,128,256,1,1,524288,2,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5010,423,"q8_K_quantize_kernel(cuda_block_q8_K*, float const*, unsigned int, unsigned int)",5010,187154594473018,187154594695419,2560,0,24,0,128,256,1,1,4096,2048,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5011,319,"__amd_rocclr_fillBufferAligned",5011,187154594700379,187154594703019,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5012,386,"moe_count_sorted_pairs_kernel(unsigned int*, int const*, unsigned int, unsigned int)",5012,187154594707179,187154594709819,0,0,8,0,128,256,1,1,12288,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5013,545,"moe_prefix_sorted_pairs_kernel(unsigned int*, unsigned int*, unsigned int const*, unsigned int)",5013,187154594714059,187154594736819,0,0,8,0,128,1,1,1,1,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5014,547,"moe_scatter_sorted_pairs_deterministic_kernel(unsigned int*, unsigned int const*, int const*, unsigned int, unsigned int)",5014,187154594741019,187154595422024,0,0,8,0,128,1,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5015,642,"moe_build_expert_tile_offsets_kernel(unsigned int*, unsigned int*, unsigned int const*, unsigned int, unsigned int)",5015,187154595426185,187154595455585,0,0,8,0,128,1,1,1,1,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5016,495,"moe_build_expert_tiles_kernel(unsigned int*, unsigned int*, unsigned int const*, unsigned int const*, unsigned int, unsigned int)",5016,187154595459945,187154595467625,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5017,642,"moe_build_expert_tile_offsets_kernel(unsigned int*, unsigned int*, unsigned int const*, unsigned int, unsigned int)",5017,187154595471785,187154595502745,0,0,8,0,128,1,1,1,1,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5018,495,"moe_build_expert_tiles_kernel(unsigned int*, unsigned int*, unsigned int const*, unsigned int const*, unsigned int, unsigned int)",5018,187154595506945,187154595510265,0,0,16,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5019,324,"__amd_rocclr_copyBuffer",5019,187154595514585,187154595516945,0,0,16,0,128,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5020,324,"__amd_rocclr_copyBuffer",5020,187154595548026,187154595550706,0,0,16,0,128,1024,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",3,0,1755377,5021,365,"void moe_gate_up_mid_expert_tile8_rowspan_kernel<1024u>(float*, float*, float*, char const*, char const*, cuda_block_q8_K const*, unsigned int const*, unsigned int const*, unsigned int const*, unsigned int const*, unsigned int const*, unsigned int const*, float const*, unsigned long, unsigned long, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, float)",5021,187154595582296,187154599662850,39936,176,112,0,128,256,1,1,512,3328,1
