id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_012	22	24	93.737496929	3.905729039	0	0	24	24	3.905729039	-3.905729039	120	100	0.833333333	24	16	0.666666667	100	22	0.220000000	100	7587.343020159	7585.468270220	76	64	0.842105263
case_013	22	24	96.328073575	4.013669732	0	0	24	24	4.013669732	-4.013669732	120	97	0.808333333	24	14	0.583333333	97	19	0.195876289	97	7510.098965530	7508.112819683	73	67	0.917808219
case_014	21	24	96.770674669	4.032111445	0	0	24	24	4.032111445	-4.032111445	120	98	0.816666667	24	12	0.500000000	98	17	0.173469388	98	7540.561764983	7538.586853255	74	65	0.878378378
case_015	22	24	85.228978960	3.551207457	0	0	24	24	3.551207457	-3.551207457	120	96	0.800000000	24	16	0.666666667	96	19	0.197916667	96	7485.658587925	7483.882984197	72	65	0.902777778
case_016	19	24	61.183272086	2.549303004	0	0	24	24	2.549303004	-2.549303004	120	97	0.808333333	24	17	0.708333333	97	21	0.216494845	97	7511.425104465	7510.163593700	73	70	0.958904110
case_017	26	24	94.339328641	3.930805360	0	0	24	24	3.930805360	-3.930805360	120	96	0.800000000	24	12	0.500000000	96	21	0.218750000	96	7487.690668717	7485.725266037	72	67	0.930555556
case_018	25	24	103.812315038	4.325513127	0	0	24	24	4.325513127	-4.325513127	120	115	0.958333333	24	14	0.583333333	115	52	0.452173913	115	7902.875001376	7901.069569810	91	80	0.879120879
case_019	19	24	104.233776965	4.343074040	0	0	24	24	4.343074040	-4.343074040	120	98	0.816666667	24	15	0.625000000	98	19	0.193877551	98	7536.755823907	7534.628603969	74	70	0.945945946
case_020	18	24	41.104748055	1.712697836	0	0	24	24	1.712697836	-1.712697836	120	96	0.800000000	24	17	0.708333333	96	23	0.239583333	96	7484.080402272	7483.224053354	72	70	0.972222222
case_021	18	24	42.044703533	1.751862647	0	0	24	24	1.751862647	-1.751862647	120	96	0.800000000	24	19	0.791666667	96	22	0.229166667	96	7484.340338890	7483.464407566	72	69	0.958333333
case_022	16	24	46.436696705	1.934862363	0	0	24	24	1.934862363	-1.934862363	120	100	0.833333333	24	16	0.666666667	100	23	0.230000000	100	7586.612930027	7585.684196093	76	72	0.947368421
case_023	14	24	62.934228328	2.622259514	0	0	24	24	2.622259514	-2.622259514	120	114	0.950000000	24	15	0.625000000	114	52	0.456140351	114	7867.105432007	7866.001322738	93	85	0.913978495
case_024	15	24	76.602193359	3.191758057	0	0	24	24	3.191758057	-3.191758057	120	102	0.850000000	24	14	0.583333333	102	22	0.215686275	102	7634.895892851	7633.393889060	78	70	0.897435897
case_025	20	24	32.917876648	1.371578194	0	0	24	24	1.371578194	-1.371578194	120	97	0.808333333	24	21	0.875000000	97	23	0.237113402	97	7511.312023810	7510.633304704	73	72	0.986301370
case_026	17	24	70.691382009	2.945474250	0	0	24	24	2.945474250	-2.945474250	120	98	0.816666667	24	15	0.625000000	98	21	0.214285714	98	7538.014182372	7536.571501106	74	67	0.905405405
