id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_068	17	24	60.452426597	2.518851108	0	0	24	24	2.518851108	-2.518851108	120	99	0.825000000	24	12	0.500000000	99	19	0.191919192	99	7563.657213940	7562.435952796	75	74	0.986666667
case_069	18	24	38.012269419	1.583844559	0	0	24	24	1.583844559	-1.583844559	120	99	0.825000000	24	15	0.625000000	99	21	0.212121212	99	7563.341107800	7562.573183166	75	74	0.986666667
case_070	24	24	38.159116523	1.589963188	0	0	24	24	1.589963188	-1.589963188	120	97	0.808333333	24	16	0.666666667	97	21	0.216494845	97	7513.281382066	7512.494596158	73	70	0.958904110
case_071	24	24	51.836861055	2.159869211	0	0	24	24	2.159869211	-2.159869211	120	97	0.808333333	24	14	0.583333333	97	18	0.185567010	97	7514.209011978	7513.140210719	73	70	0.958904110
case_072	17	24	22.498682613	0.937445109	0	0	24	24	0.937445109	-0.937445109	120	97	0.808333333	24	20	0.833333333	97	25	0.257731959	97	7514.049194159	7513.585303795	73	73	1.000000000
case_073	15	24	31.544626530	1.314359439	0	0	24	24	1.314359439	-1.314359439	120	97	0.808333333	24	15	0.625000000	97	22	0.226804124	97	7511.936505361	7511.286100691	73	71	0.972602740
case_074	15	24	43.277981656	1.803249236	0	0	24	24	1.803249236	-1.803249236	120	96	0.800000000	24	17	0.708333333	96	21	0.218750000	96	7487.449228016	7486.547603398	72	68	0.944444444
case_075	16	24	37.769485305	1.573728554	0	0	24	24	1.573728554	-1.573728554	120	97	0.808333333	24	16	0.666666667	97	21	0.216494845	97	7512.278883279	7511.500131004	73	72	0.986301370
case_076	22	24	34.924691019	1.455195459	0	0	24	24	1.455195459	-1.455195459	120	97	0.808333333	24	16	0.666666667	97	21	0.216494845	97	7513.526297739	7512.806201017	73	71	0.972602740
case_077	24	24	40.566741918	1.690280913	0	0	24	24	1.690280913	-1.690280913	120	96	0.800000000	24	12	0.500000000	96	22	0.229166667	96	7487.028159117	7486.183018661	72	70	0.972222222
case_078	28	24	69.007617119	2.875317380	0	0	24	24	2.875317380	-2.875317380	120	97	0.808333333	24	11	0.458333333	97	16	0.164948454	97	7515.865178981	7514.442341515	73	69	0.945205479
case_079	20	24	75.575588431	3.148982851	0	0	24	24	3.148982851	-3.148982851	120	99	0.825000000	24	12	0.500000000	99	16	0.161616162	99	7564.137905341	7562.611125776	75	70	0.933333333
case_080	13	24	50.596464619	2.108186026	0	0	24	24	2.108186026	-2.108186026	120	119	0.991666667	24	11	0.458333333	119	69	0.579831933	119	7915.037835426	7914.187474676	98	77	0.785714286
case_081	13	24	35.185752064	1.466073003	0	0	24	24	1.466073003	-1.466073003	120	99	0.825000000	24	15	0.625000000	99	20	0.202020202	99	7563.518897802	7562.808074528	75	75	1.000000000
case_082	16	24	33.816910714	1.409037946	0	0	24	24	1.409037946	-1.409037946	120	97	0.808333333	24	17	0.708333333	97	21	0.216494845	97	7511.638416992	7510.941161101	73	72	0.986301370
