id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_047	16	24	20.632644639	0.859693527	0	0	24	24	0.859693527	-0.859693527	120	100	0.833333333	24	19	0.791666667	100	29	0.290000000	100	7588.609699292	7588.197046399	76	75	0.986842105
case_048	18	24	15.776514888	0.657354787	1	3	24	24	0.657354787	-0.657354787	120	96	0.800000000	24	17	0.708333333	96	24	0.250000000	96	7484.395088814	7484.066411421	72	72	1.000000000
case_049	18	24	22.033432195	0.918059675	1	2	24	24	0.918059675	-0.918059675	120	96	0.800000000	24	15	0.625000000	96	23	0.239583333	96	7485.197519209	7484.738489372	72	72	1.000000000
case_050	27	24	11.962566610	0.498440275	1	9	24	24	0.498440275	-0.498440275	120	97	0.808333333	24	21	0.875000000	97	24	0.247422680	97	7508.520998523	7508.274347666	73	73	1.000000000
case_051	21	24	2.913708803	0.121404533	1	14	24	24	0.121404533	-0.121404533	120	120	1.000000000	24	23	0.958333333	120	78	0.650000000	120	7989.235419255	7989.186857441	96	95	0.989583333
case_052	19	24	17.006075866	0.708586494	0	0	24	24	0.708586494	-0.708586494	120	119	0.991666667	24	18	0.750000000	119	79	0.663865546	119	7946.264073904	7945.978257502	98	94	0.959183673
case_053	22	24	24.379424371	1.015809349	1	2	24	24	1.015809349	-1.015809349	120	120	1.000000000	24	18	0.750000000	120	81	0.675000000	120	7991.356693952	7990.950370213	96	91	0.947916667
case_054	24	24	4.491271943	0.187136331	1	1	24	24	0.187136331	-0.187136331	120	96	0.800000000	24	23	0.958333333	96	24	0.250000000	96	7482.174254736	7482.080686570	72	72	1.000000000
case_055	25	24	26.526321881	1.105263412	0	0	24	24	1.105263412	-1.105263412	120	96	0.800000000	24	15	0.625000000	96	23	0.239583333	96	7481.927025835	7481.374394129	72	71	0.986111111
case_056	18	24	33.485257232	1.395219051	0	0	24	24	1.395219051	-1.395219051	120	97	0.808333333	24	18	0.750000000	97	21	0.216494845	97	7512.963202956	7512.272785281	73	72	0.986301370
case_057	22	24	15.026991157	0.626124632	0	0	24	24	0.626124632	-0.626124632	120	98	0.816666667	24	20	0.833333333	98	26	0.265306122	98	7532.343662048	7532.036988759	74	71	0.959459459
case_058	25	24	18.242936207	0.760122342	1	4	24	24	0.760122342	-0.760122342	120	97	0.808333333	24	18	0.750000000	97	25	0.257731959	97	7507.425428808	7507.049285793	73	73	1.000000000
case_059	23	24	24.469923902	1.019580163	0	0	24	24	1.019580163	-1.019580163	120	96	0.800000000	24	16	0.666666667	96	22	0.229166667	96	7485.130575211	7484.620785130	72	72	1.000000000
case_060	17	24	3.039520058	0.126646669	1	3	24	24	0.126646669	-0.126646669	120	97	0.808333333	24	23	0.958333333	97	28	0.288659794	97	7507.479103972	7507.416433455	73	73	1.000000000
case_061	16	24	23.952205541	0.998008564	1	4	24	24	0.998008564	-0.998008564	120	97	0.808333333	24	15	0.625000000	97	24	0.247422680	97	7513.008968821	7512.515108913	73	73	1.000000000
case_062	14	24	15.237755949	0.634906498	1	13	24	24	0.634906498	-0.634906498	120	97	0.808333333	24	21	0.875000000	97	27	0.278350515	97	7507.344303811	7507.030123276	73	73	1.000000000
case_063	15	24	12.269166692	0.511215279	1	11	24	24	0.511215279	-0.511215279	120	97	0.808333333	24	19	0.791666667	97	26	0.268041237	97	7511.355609266	7511.102636757	73	73	1.000000000
case_064	12	24	21.598856959	0.899952373	1	3	24	24	0.899952373	-0.899952373	120	97	0.808333333	24	17	0.708333333	97	25	0.257731959	97	7509.450896753	7509.005559496	73	73	1.000000000
case_065	15	24	17.238363919	0.718265163	1	1	24	24	0.718265163	-0.718265163	120	97	0.808333333	24	20	0.833333333	97	24	0.247422680	97	7511.502958900	7511.147528716	73	73	1.000000000
case_066	16	24	24.704649135	1.029360381	1	4	24	24	1.029360381	-1.029360381	120	99	0.825000000	24	16	0.666666667	99	26	0.262626263	99	7561.018291870	7560.519208049	75	75	1.000000000
case_067	17	24	10.508954033	0.437873085	1	4	24	24	0.437873085	-0.437873085	120	98	0.816666667	24	19	0.791666667	98	29	0.295918367	98	7536.096517304	7535.882048854	74	74	1.000000000
case_068	17	24	29.500255559	1.229177315	1	3	24	24	1.229177315	-1.229177315	120	99	0.825000000	24	15	0.625000000	99	24	0.242424242	99	7560.578566746	7559.982601987	75	75	1.000000000
case_069	18	24	21.175124139	0.882296839	1	1	24	24	0.882296839	-0.882296839	120	99	0.825000000	24	17	0.708333333	99	28	0.282828283	99	7561.892354613	7561.464574328	75	75	1.000000000
case_070	24	24	17.349037086	0.722876545	1	3	24	24	0.722876545	-0.722876545	120	97	0.808333333	24	19	0.791666667	97	26	0.268041237	97	7505.852927947	7505.495215842	73	73	1.000000000
case_071	24	24	22.505166257	0.937715261	0	0	24	24	0.937715261	-0.937715261	120	97	0.808333333	24	16	0.666666667	97	24	0.247422680	97	7510.442962717	7509.978938671	73	73	1.000000000
case_072	17	24	12.552604896	0.523025204	0	0	24	24	0.523025204	-0.523025204	120	97	0.808333333	24	21	0.875000000	97	27	0.278350515	97	7512.546247901	7512.287431305	73	70	0.958904110
