id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_021	18	24	37.601153419	1.566714726	0	0	24	24	1.566714726	-1.566714726	120	96	0.800000000	24	21	0.875000000	96	22	0.229166667	96	7485.701935693	7484.918578330	72	68	0.944444444
case_022	16	24	45.244893098	1.885203879	0	0	24	24	1.885203879	-1.885203879	120	100	0.833333333	24	19	0.791666667	100	22	0.220000000	100	7586.865662940	7585.960765078	76	72	0.947368421
case_023	14	24	67.896823573	2.829034316	0	0	24	24	2.829034316	-2.829034316	120	114	0.950000000	24	15	0.625000000	114	53	0.464912281	114	7867.608056852	7866.416884508	93	84	0.903225806
case_024	15	24	77.771071291	3.240461304	0	0	24	24	3.240461304	-3.240461304	120	102	0.850000000	24	12	0.500000000	102	20	0.196078431	102	7635.211348431	7633.686425464	78	69	0.884615385
case_025	20	24	34.396398175	1.433183257	0	0	24	24	1.433183257	-1.433183257	120	97	0.808333333	24	21	0.875000000	97	23	0.237113402	97	7511.638272816	7510.929068729	73	71	0.972602740
case_026	17	24	63.968470849	2.665352952	0	0	24	24	2.665352952	-2.665352952	120	98	0.816666667	24	15	0.625000000	98	21	0.214285714	98	7537.597117254	7536.291638257	74	71	0.959459459
case_027	14	24	62.971439417	2.623809976	0	0	24	24	2.623809976	-2.623809976	120	97	0.808333333	24	13	0.541666667	97	21	0.216494845	97	7512.264465898	7510.966085704	73	70	0.958904110
case_028	16	24	48.577657014	2.024069042	0	0	24	24	2.024069042	-2.024069042	120	97	0.808333333	24	14	0.583333333	97	21	0.216494845	97	7512.255670090	7511.254068915	73	71	0.972602740
case_029	18	24	48.415410531	2.017308772	0	0	24	24	2.017308772	-2.017308772	120	119	0.991666667	24	16	0.666666667	119	66	0.554621849	119	7977.604759162	7976.791054783	95	79	0.831578947
case_030	23	24	79.930164002	3.330423500	0	0	24	24	3.330423500	-3.330423500	120	97	0.808333333	24	19	0.791666667	97	20	0.206185567	97	7510.501941028	7508.853896409	73	66	0.904109589
case_031	22	24	126.424421398	5.267684225	0	0	24	24	5.267684225	-5.267684225	120	97	0.808333333	24	13	0.541666667	97	18	0.185567010	97	7513.022305120	7510.415616019	73	62	0.849315068
case_032	18	24	63.826876921	2.659453205	0	0	24	24	2.659453205	-2.659453205	120	97	0.808333333	24	16	0.666666667	97	23	0.237113402	97	7511.274952972	7509.958934891	73	73	1.000000000
case_033	15	24	66.405021228	2.766875884	0	0	24	24	2.766875884	-2.766875884	120	97	0.808333333	24	13	0.541666667	97	20	0.206185567	97	7513.333105911	7511.963930215	73	68	0.931506849
case_034	22	24	101.222023541	4.217584314	0	0	24	24	4.217584314	-4.217584314	120	97	0.808333333	24	13	0.541666667	97	18	0.185567010	97	7514.070109795	7511.983057763	73	67	0.917808219
