id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_060	17	24	1.428156388	0.059506516	1	19	24	24	0.059506516	-0.059506516	120	97	0.808333333	24	23	0.958333333	97	27	0.278350515	97	7503.724327821	7503.694881298	73	73	1.000000000
case_061	16	24	9.602878665	0.400119944	1	5	24	24	0.400119944	-0.400119944	120	97	0.808333333	24	20	0.833333333	97	26	0.268041237	97	7510.164135831	7509.966138333	73	72	0.986301370
case_062	14	24	10.797390756	0.449891281	1	14	24	24	0.449891281	-0.449891281	120	97	0.808333333	24	20	0.833333333	97	29	0.298969072	97	7505.586573717	7505.363947103	73	73	1.000000000
case_063	15	24	3.199531703	0.133313821	1	11	24	24	0.133313821	-0.133313821	120	97	0.808333333	24	23	0.958333333	97	26	0.268041237	97	7505.753202174	7505.687232448	73	73	1.000000000
case_064	12	24	9.680415619	0.403350651	1	7	24	24	0.403350651	-0.403350651	120	97	0.808333333	24	21	0.875000000	97	24	0.247422680	97	7507.330756978	7507.131160780	73	73	1.000000000
case_065	15	24	7.925526089	0.330230254	1	1	24	24	0.330230254	-0.330230254	120	97	0.808333333	24	21	0.875000000	97	24	0.247422680	97	7508.090618638	7507.927205729	73	73	1.000000000
case_066	16	24	13.270059439	0.552919143	1	7	24	24	0.552919143	-0.552919143	120	99	0.825000000	24	18	0.750000000	99	26	0.262626263	99	7558.096085840	7557.828003831	75	75	1.000000000
case_067	17	24	8.752755633	0.364698151	1	6	24	24	0.364698151	-0.364698151	120	98	0.816666667	24	20	0.833333333	98	29	0.295918367	98	7533.741691085	7533.563063419	74	74	1.000000000
case_068	17	24	18.006842237	0.750285093	1	3	24	24	0.750285093	-0.750285093	120	99	0.825000000	24	17	0.708333333	99	25	0.252525253	99	7559.139520543	7558.775745952	75	75	1.000000000
case_069	18	24	9.059296481	0.377470687	1	1	24	24	0.377470687	-0.377470687	120	99	0.825000000	24	21	0.875000000	99	27	0.272727273	99	7558.275756592	7558.092740502	75	75	1.000000000
case_070	24	24	4.154694794	0.173112283	1	3	24	24	0.173112283	-0.173112283	120	97	0.808333333	24	22	0.916666667	97	28	0.288659794	97	7502.194285400	7502.108621590	73	73	1.000000000
case_071	24	24	12.987580900	0.541149204	0	0	24	24	0.541149204	-0.541149204	120	97	0.808333333	24	19	0.791666667	97	25	0.257731959	97	7507.755756690	7507.487971517	73	73	1.000000000
case_072	17	24	7.200306020	0.300012751	0	0	24	24	0.300012751	-0.300012751	120	97	0.808333333	24	22	0.916666667	97	28	0.288659794	97	7507.469123073	7507.320663155	73	70	0.958904110
case_073	15	24	4.565666878	0.190236120	1	6	24	24	0.190236120	-0.190236120	120	97	0.808333333	24	22	0.916666667	97	27	0.278350515	97	7505.377774270	7505.283636808	73	73	1.000000000
case_074	15	24	9.581285697	0.399220237	0	0	24	24	0.399220237	-0.399220237	120	96	0.800000000	24	21	0.875000000	96	25	0.260416667	96	7478.070488875	7477.870878757	72	71	0.986111111
case_075	16	24	3.946836043	0.164451502	1	6	24	24	0.164451502	-0.164451502	120	97	0.808333333	24	22	0.916666667	97	26	0.268041237	97	7506.912910974	7506.831532911	73	73	1.000000000
