id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_059	23	24	13.448812493	0.560367187	0	0	24	24	0.560367187	-0.560367187	120	96	0.800000000	24	20	0.833333333	96	23	0.239583333	96	7480.983278821	7480.703095227	72	72	1.000000000
case_060	17	24	1.300220200	0.054175842	1	19	24	24	0.054175842	-0.054175842	120	97	0.808333333	24	23	0.958333333	97	28	0.288659794	97	7503.801313844	7503.774505180	73	73	1.000000000
case_061	16	24	10.092540189	0.420522508	1	5	24	24	0.420522508	-0.420522508	120	97	0.808333333	24	20	0.833333333	97	26	0.268041237	97	7510.641735067	7510.433641455	73	72	0.986301370
case_062	14	24	10.491902507	0.437162604	1	14	24	24	0.437162604	-0.437162604	120	97	0.808333333	24	20	0.833333333	97	29	0.298969072	97	7505.484983144	7505.268655257	73	73	1.000000000
case_063	15	24	3.407657288	0.141985720	1	11	24	24	0.141985720	-0.141985720	120	97	0.808333333	24	22	0.916666667	97	26	0.268041237	97	7505.608167185	7505.537906210	73	73	1.000000000
case_064	12	24	8.724094890	0.363503954	1	7	24	24	0.363503954	-0.363503954	120	97	0.808333333	24	21	0.875000000	97	24	0.247422680	97	7506.929064452	7506.749186207	73	73	1.000000000
case_065	15	24	7.616065391	0.317336058	1	1	24	24	0.317336058	-0.317336058	120	97	0.808333333	24	21	0.875000000	97	24	0.247422680	97	7508.047133850	7507.890101574	73	73	1.000000000
case_066	16	24	12.234196542	0.509758189	1	7	24	24	0.509758189	-0.509758189	120	99	0.825000000	24	19	0.791666667	99	26	0.262626263	99	7557.915733202	7557.668577716	75	75	1.000000000
case_067	17	24	8.872427244	0.369684468	1	6	24	24	0.369684468	-0.369684468	120	98	0.816666667	24	20	0.833333333	98	29	0.295918367	98	7533.726875121	7533.545805177	74	74	1.000000000
case_068	17	24	22.934376258	0.955599011	1	3	24	24	0.955599011	-0.955599011	120	99	0.825000000	24	17	0.708333333	99	23	0.232323232	99	7559.186135966	7558.722815234	75	75	1.000000000
