id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_059	23	24	14.182721976	0.590946749	0	0	24	24	0.590946749	-0.590946749	120	96	0.800000000	24	21	0.875000000	96	23	0.239583333	96	7480.517567970	7480.222094595	72	72	1.000000000
case_060	17	24	1.418815584	0.059117316	1	19	24	24	0.059117316	-0.059117316	120	97	0.808333333	24	23	0.958333333	97	27	0.278350515	97	7503.633332729	7503.604078799	73	73	1.000000000
case_061	16	24	8.715080407	0.363128350	1	5	24	24	0.363128350	-0.363128350	120	97	0.808333333	24	20	0.833333333	97	26	0.268041237	97	7510.455253495	7510.275561115	73	73	1.000000000
case_062	14	24	11.467826383	0.477826099	1	14	24	24	0.477826099	-0.477826099	120	97	0.808333333	24	20	0.833333333	97	29	0.298969072	97	7505.499246553	7505.262796524	73	73	1.000000000
case_063	15	24	4.076601752	0.169858406	1	11	24	24	0.169858406	-0.169858406	120	97	0.808333333	24	22	0.916666667	97	26	0.268041237	97	7505.051151529	7504.967097885	73	73	1.000000000
case_064	12	24	9.044095343	0.376837306	1	3	24	24	0.376837306	-0.376837306	120	97	0.808333333	24	20	0.833333333	97	24	0.247422680	97	7506.985363476	7506.798887283	73	73	1.000000000
case_065	15	24	7.873893959	0.328078915	1	1	24	24	0.328078915	-0.328078915	120	97	0.808333333	24	21	0.875000000	97	24	0.247422680	97	7507.445918927	7507.283570598	73	73	1.000000000
case_066	16	24	12.203662930	0.508485955	1	8	24	24	0.508485955	-0.508485955	120	99	0.825000000	24	19	0.791666667	99	26	0.262626263	99	7558.286193197	7558.039654552	75	75	1.000000000
case_067	17	24	8.185557660	0.341064902	1	7	24	24	0.341064902	-0.341064902	120	98	0.816666667	24	22	0.916666667	98	29	0.295918367	98	7533.377758392	7533.210706195	74	74	1.000000000
case_068	17	24	21.010755316	0.875448138	1	3	24	24	0.875448138	-0.875448138	120	99	0.825000000	24	17	0.708333333	99	23	0.232323232	99	7558.941609227	7558.517149524	75	75	1.000000000
