"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
0,"__amd_rocclr_fillBufferAligned.kd",1,0,0,855933,855933,8192,256,0,0,16,0,128,32,"0x0","0x72a79a7f5740",130225048787403,130225048888278,130225048909718,130225049020214,21440
1,"__amd_rocclr_fillBufferAligned.kd",1,0,1,855933,855933,8192,256,0,0,16,0,128,32,"0x0","0x72a79a7f5740",130225049748193,130225049788006,130225049817326,130225049820300,29320
2,"__amd_rocclr_copyBuffer.kd",1,0,3,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fb500","0x72a79a7f57c0",130226537234728,130226537280911,130226537284951,130226537303028,4040
3,"__amd_rocclr_copyBuffer.kd",1,0,4,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fc580","0x72a79a7f57c0",130226537307175,130226537369701,130226537372541,130226537402185,2840
4,"__amd_rocclr_copyBuffer.kd",1,0,5,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fab00","0x72a79a7f57c0",130226537410221,130226537473602,130226537476562,130226537477779,2960
5,"__amd_rocclr_copyBuffer.kd",1,0,7,855933,855933,1024,512,0,0,16,0,128,32,"0x72a7555fbb00","0x72a79a7f57c0",130226548612545,130226548639696,130226548644736,130226548660896,5040
6,"__amd_rocclr_copyBuffer.kd",1,0,9,855933,855933,1024,512,0,0,16,0,128,32,"0x72a7555fbe00","0x72a79a7f57c0",130226551761571,130226551788453,130226551792693,130226551810654,4240
7,"__amd_rocclr_copyBuffer.kd",1,0,10,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fe300","0x72a79a7f57c0",130226551814010,130226551866613,130226551869493,130226551871960,2880
8,"__amd_rocclr_copyBuffer.kd",1,0,12,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fa980","0x72a79a7f57c0",130226551994642,130226552016005,130226552020045,130226552040910,4040
9,"__amd_rocclr_copyBuffer.kd",1,0,13,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555fb080","0x72a79a7f57c0",130226552044216,130226552098415,130226552101255,130226552102396,2840
10,"__amd_rocclr_copyBuffer.kd",1,0,16,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555fb700","0x72a79a7f57c0",130226552233595,130226552255727,130226552258887,130226552280564,3160
11,"__amd_rocclr_copyBuffer.kd",1,0,17,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555fc780","0x72a79a7f57c0",130226552283369,130226552331367,130226552334247,130226552336069,2880
12,"__amd_rocclr_copyBuffer.kd",1,0,18,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555fad00","0x72a79a7f57c0",130226552339676,130226552373578,130226552376498,130226552380543,2920
13,"__amd_rocclr_copyBuffer.kd",1,0,19,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555fb380","0x72a79a7f57c0",130226552383539,130226552432298,130226552435258,130226552436740,2960
14,"__amd_rocclr_copyBuffer.kd",1,0,21,855933,855933,4096,1024,0,0,16,0,128,32,"0x72a7555fd900","0x72a79a7f57c0",130226563437061,130226563463851,130226563468891,130226563485653,5040
15,"__amd_rocclr_copyBuffer.kd",1,0,23,855933,855933,4096,1024,0,0,16,0,128,32,"0x72a7555fd600","0x72a79a7f57c0",130226566537936,130226566565397,130226566569677,130226566586718,4280
16,"__amd_rocclr_copyBuffer.kd",1,0,24,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555fac00","0x72a79a7f57c0",130226566590115,130226566641818,130226566644858,130226566647464,3040
17,"__amd_rocclr_copyBuffer.kd",1,0,27,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555fb280","0x72a79a7f57c0",130226566773903,130226566795869,130226566799109,130226566820782,3240
18,"__amd_rocclr_copyBuffer.kd",1,0,28,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555fc300","0x72a79a7f57c0",130226566823778,130226566871000,130226566873800,130226566876728,2800
19,"__amd_rocclr_copyBuffer.kd",1,0,31,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555fbf80","0x72a79a7f57c0",130226567042502,130226567064292,130226567067412,130226567090683,3120
20,"__amd_rocclr_copyBuffer.kd",1,0,32,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fd180","0x72a79a7f57c0",130226567093709,130226567145142,130226567147942,130226567150857,2800
21,"__amd_rocclr_copyBuffer.kd",1,0,33,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fb580","0x72a79a7f57c0",130226567154905,130226567189253,130226567192373,130226567195392,3120
22,"__amd_rocclr_copyBuffer.kd",1,0,34,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fc600","0x72a79a7f57c0",130226567198427,130226567232643,130226567235403,130226567239014,2760
23,"__amd_rocclr_copyBuffer.kd",1,0,36,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fca00","0x72a79a7f57c0",130226569083679,130226569105879,130226569109519,130226569117904,3640
24,"__amd_rocclr_copyBuffer.kd",1,0,37,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fb880","0x72a79a7f57c0",130226569120399,130226569162229,130226569165389,130226569166436,3160
25,"__amd_rocclr_copyBuffer.kd",1,0,40,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fbb80","0x72a79a7f57c0",130226571406099,130226571429578,130226571433538,130226571454180,3960
26,"__amd_rocclr_copyBuffer.kd",1,0,41,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fa680","0x72a79a7f57c0",130226571458138,130226571509219,130226571512139,130226571515246,2920
27,"__amd_rocclr_copyBuffer.kd",1,0,43,855933,855933,1024,512,0,0,16,0,128,32,"0x72a7555fa400","0x72a79a7f57c0",130226582352638,130226582379611,130226582383891,130226582402182,4280
28,"__amd_rocclr_copyBuffer.kd",1,0,45,855933,855933,1024,512,0,0,16,0,128,32,"0x72a7555fb400","0x72a79a7f57c0",130226585476397,130226585499407,130226585503327,130226585523676,3920
29,"__amd_rocclr_copyBuffer.kd",1,0,46,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fa080","0x72a79a7f57c0",130226585527053,130226585579028,130226585581868,130226585584832,2840
30,"__amd_rocclr_copyBuffer.kd",1,0,49,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fc100","0x72a79a7f57c0",130226585698638,130226585733919,130226585738039,130226585755355,4120
31,"__amd_rocclr_copyBuffer.kd",1,0,50,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f9f00","0x72a79a7f57c0",130226585758732,130226585805560,130226585808320,130226585811602,2760
32,"__amd_rocclr_copyBuffer.kd",1,0,53,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f9e00","0x72a79a7f57c0",130226585926099,130226585947971,130226585951011,130226585972366,3040
33,"__amd_rocclr_copyBuffer.kd",1,0,54,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f9d00","0x72a79a7f57c0",130226585975903,130226586029972,130226586032652,130226586034825,2680
34,"__amd_rocclr_copyBuffer.kd",1,0,56,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555fba00","0x72a79a7f57c0",130226586075863,130226586097592,130226586100352,130226586104206,2760
35,"__amd_rocclr_copyBuffer.kd",1,0,58,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f9b80","0x72a79a7f57c0",130226587019120,130226587041640,130226587045360,130226587049307,3720
36,"__amd_rocclr_copyBuffer.kd",1,0,59,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555fac80","0x72a79a7f57c0",130226587053214,130226587090161,130226587093081,130226587095625,2920
37,"__amd_rocclr_copyBuffer.kd",1,0,61,855933,855933,4096,1024,0,0,16,0,128,32,"0x72a7555fbc80","0x72a79a7f57c0",130226597834160,130226597859711,130226597863911,130226597881499,4200
38,"__amd_rocclr_copyBuffer.kd",1,0,62,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f9680","0x72a79a7f57c0",130226597884355,130226597946092,130226597948972,130226597952784,2880
39,"__amd_rocclr_copyBuffer.kd",1,0,64,855933,855933,4096,1024,0,0,16,0,128,32,"0x72a7555f9480","0x72a79a7f57c0",130226600904757,130226600930793,130226600934513,130226600957537,3720
40,"__amd_rocclr_copyBuffer.kd",1,0,65,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f9380","0x72a79a7f57c0",130226600961495,130226601013643,130226601016363,130226601021018,2720
41,"__amd_rocclr_copyBuffer.kd",1,0,68,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f9300","0x72a79a7f57c0",130226601131457,130226601154174,130226601157054,130226601159470,2880
42,"__amd_rocclr_copyBuffer.kd",1,0,69,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f9200","0x72a79a7f57c0",130226601162816,130226601196465,130226601199225,130226601202181,2760
43,"__amd_rocclr_copyBuffer.kd",1,0,72,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555fc900","0x72a79a7f57c0",130226601320154,130226601341986,130226601344946,130226601367063,2960
44,"__amd_rocclr_copyBuffer.kd",1,0,73,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f9080","0x72a79a7f57c0",130226601370379,130226601417946,130226601420706,130226601423169,2760
45,"__amd_rocclr_copyBuffer.kd",1,0,74,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f9100","0x72a79a7f57c0",130226601427137,130226601459007,130226601462007,130226601465039,3000
46,"__amd_rocclr_copyBuffer.kd",1,0,75,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f9000","0x72a79a7f57c0",130226601468195,130226601499037,130226601501837,130226601505175,2800
47,"__amd_rocclr_copyBuffer.kd",1,0,77,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fb180","0x72a79a7f57c0",130226603286560,130226603308612,130226603311772,130226603319061,3160
48,"__amd_rocclr_copyBuffer.kd",1,0,78,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f8d80","0x72a79a7f57c0",130226603322147,130226603362973,130226603365813,130226603368255,2840
49,"__amd_rocclr_copyBuffer.kd",1,0,81,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555fa480","0x72a79a7f57c0",130226605595064,130226605618042,130226605621442,130226605642483,3400
50,"__amd_rocclr_copyBuffer.kd",1,0,82,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f8b80","0x72a79a7f57c0",130226605646281,130226605706993,130226605709833,130226605713758,2840
51,"__amd_rocclr_copyBuffer.kd",1,0,84,855933,855933,1024,512,0,0,16,0,128,32,"0x72a7555f8800","0x72a79a7f57c0",130226618624860,130226618650693,130226618654773,130226618659786,4080
52,"__amd_rocclr_copyBuffer.kd",1,0,85,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f8700","0x72a79a7f57c0",130226618662802,130226618715103,130226618717983,130226618720982,2880
53,"__amd_rocclr_copyBuffer.kd",1,0,87,855933,855933,1024,512,0,0,16,0,128,32,"0x72a7555fc400","0x72a79a7f57c0",130226621684426,130226621707399,130226621711119,130226621714994,3720
54,"__amd_rocclr_copyBuffer.kd",1,0,88,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f8480","0x72a79a7f57c0",130226621717739,130226621754359,130226621757159,130226621759549,2800
55,"__amd_rocclr_copyBuffer.kd",1,0,91,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f8400","0x72a79a7f57c0",130226621858025,130226621880370,130226621884530,130226621887541,4160
56,"__amd_rocclr_copyBuffer.kd",1,0,92,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f8300","0x72a79a7f57c0",130226621890487,130226621917140,130226621919860,130226621922848,2720
57,"__amd_rocclr_copyBuffer.kd",1,0,95,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f9b00","0x72a79a7f57c0",130226622029901,130226622051531,130226622054451,130226622055780,2920
58,"__amd_rocclr_copyBuffer.kd",1,0,96,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f8180","0x72a79a7f57c0",130226622058215,130226622092412,130226622095212,130226622096537,2800
59,"__amd_rocclr_copyBuffer.kd",1,0,98,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f9980","0x72a79a7f57c0",130226622134429,130226622155652,130226622158452,130226622161150,2800
60,"__amd_rocclr_copyBuffer.kd",1,0,100,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f8000","0x72a79a7f57c0",130226623080832,130226623111710,130226623114950,130226623117982,3240
61,"__amd_rocclr_copyBuffer.kd",1,0,101,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f7f00","0x72a79a7f57c0",130226623121860,130226623157131,130226623159971,130226623162146,2840
62,"__amd_rocclr_copyBuffer.kd",1,0,103,855933,855933,4096,1024,0,0,16,0,128,32,"0x72a7555f7b80","0x72a79a7f57c0",130226634137400,130226634164374,130226634168694,130226634172156,4320
63,"__amd_rocclr_copyBuffer.kd",1,0,104,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f7a80","0x72a79a7f57c0",130226634174951,130226634220285,130226634223085,130226634226679,2800
64,"__amd_rocclr_copyBuffer.kd",1,0,106,855933,855933,4096,1024,0,0,16,0,128,32,"0x72a7555f7880","0x72a79a7f57c0",130226637196405,130226637221480,130226637225240,130226637226452,3760
65,"__amd_rocclr_copyBuffer.kd",1,0,107,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f7780","0x72a79a7f57c0",130226637229418,130226637264000,130226637266721,130226637269384,2721
66,"__amd_rocclr_copyBuffer.kd",1,0,110,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f7800","0x72a79a7f57c0",130226637370716,130226637392662,130226637395782,130226637396865,3120
67,"__amd_rocclr_copyBuffer.kd",1,0,111,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f7600","0x72a79a7f57c0",130226637399660,130226637424532,130226637427332,130226637429958,2800
68,"__amd_rocclr_copyBuffer.kd",1,0,114,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f7580","0x72a79a7f57c0",130226637539525,130226637561763,130226637564763,130226637565965,3000
69,"__amd_rocclr_copyBuffer.kd",1,0,115,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f7480","0x72a79a7f57c0",130226637569432,130226637592823,130226637595583,130226637597696,2760
70,"__amd_rocclr_copyBuffer.kd",1,0,116,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f7500","0x72a79a7f57c0",130226637601343,130226637625204,130226637628204,130226637629436,3000
71,"__amd_rocclr_copyBuffer.kd",1,0,117,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f7400","0x72a79a7f57c0",130226637632301,130226637655774,130226637658574,130226637661577,2800
72,"__amd_rocclr_copyBuffer.kd",1,0,119,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f7280","0x72a79a7f57c0",130226639406242,130226639428359,130226639431639,130226639433874,3280
73,"__amd_rocclr_copyBuffer.kd",1,0,120,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f8b00","0x72a79a7f57c0",130226639436880,130226639468539,130226639471299,130226639472728,2760
74,"__amd_rocclr_copyBuffer.kd",1,0,123,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f7080","0x72a79a7f57c0",130226641761715,130226641787779,130226641791059,130226641794256,3280
75,"__amd_rocclr_copyBuffer.kd",1,0,124,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f6f80","0x72a79a7f57c0",130226641803764,130226641829249,130226641832089,130226641835214,2840
76,"__amd_rocclr_copyBuffer.kd",1,0,126,855933,855933,1024,512,0,0,16,0,128,32,"0x72a7555f6c00","0x72a79a7f57c0",130226652821018,130226652848953,130226652853193,130226652855413,4240
77,"__amd_rocclr_copyBuffer.kd",1,0,127,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f6b00","0x72a79a7f57c0",130226652858919,130226652895303,130226652898063,130226652899787,2760
78,"__amd_rocclr_copyBuffer.kd",1,0,129,855933,855933,1024,512,0,0,16,0,128,32,"0x72a7555fb300","0x72a79a7f57c0",130226655929146,130226655955369,130226655959209,130226655962790,3840
79,"__amd_rocclr_copyBuffer.kd",1,0,130,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f6880","0x72a79a7f57c0",130226655965796,130226656001189,130226656004109,130226656014909,2920
80,"__amd_rocclr_copyBuffer.kd",1,0,133,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f6800","0x72a79a7f57c0",130226656118074,130226656140081,130226656144281,130226656146979,4200
81,"__amd_rocclr_copyBuffer.kd",1,0,134,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f6700","0x72a79a7f57c0",130226656151187,130226656187141,130226656189861,130226656190792,2720
82,"__amd_rocclr_copyBuffer.kd",1,0,137,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f7f80","0x72a79a7f57c0",130226656300019,130226656322462,130226656325382,130226656327752,2920
83,"__amd_rocclr_copyBuffer.kd",1,0,138,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f6580","0x72a79a7f57c0",130226656330877,130226656362432,130226656365233,130226656368058,2801
84,"__amd_rocclr_copyBuffer.kd",1,0,140,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f7d80","0x72a79a7f57c0",130226656406190,130226656427513,130226656430313,130226656433502,2800
85,"__amd_rocclr_copyBuffer.kd",1,0,142,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f6400","0x72a79a7f57c0",130226657380867,130226657403641,130226657407081,130226657409862,3440
86,"__amd_rocclr_copyBuffer.kd",1,0,143,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f6300","0x72a79a7f57c0",130226657413348,130226657449452,130226657452372,130226657454997,2920
87,"__amd_rocclr_copyBuffer.kd",1,0,145,855933,855933,4096,1024,0,0,16,0,128,32,"0x72a7555f5f80","0x72a79a7f57c0",130226668497138,130226668525127,130226668529127,130226668551901,4000
88,"__amd_rocclr_copyBuffer.kd",1,0,146,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f5e80","0x72a79a7f57c0",130226668555338,130226668617977,130226668620777,130226668623226,2800
89,"__amd_rocclr_copyBuffer.kd",1,0,148,855933,855933,4096,1024,0,0,16,0,128,32,"0x72a7555f5c80","0x72a79a7f57c0",130226671686250,130226671708973,130226671712693,130226671733730,3720
90,"__amd_rocclr_copyBuffer.kd",1,0,149,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f5b80","0x72a79a7f57c0",130226671736976,130226671789004,130226671791764,130226671794936,2760
91,"__amd_rocclr_copyBuffer.kd",1,0,152,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f5c00","0x72a79a7f57c0",130226671898903,130226671920325,130226671923285,130226671926425,2960
92,"__amd_rocclr_copyBuffer.kd",1,0,153,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f5a00","0x72a79a7f57c0",130226671929440,130226671962875,130226671965595,130226671968104,2720
93,"__amd_rocclr_copyBuffer.kd",1,0,156,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f5980","0x72a79a7f57c0",130226672084634,130226672106687,130226672109767,130226672113760,3080
94,"__amd_rocclr_copyBuffer.kd",1,0,157,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f5880","0x72a79a7f57c0",130226672116635,130226672152057,130226672155097,130226672157833,3040
95,"__amd_rocclr_copyBuffer.kd",1,0,158,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f5900","0x72a79a7f57c0",130226672161400,130226672186657,130226672189777,130226672191757,3120
96,"__amd_rocclr_copyBuffer.kd",1,0,159,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f5800","0x72a79a7f57c0",130226672194843,130226672219898,130226672222818,130226672226994,2920
97,"__amd_rocclr_copyBuffer.kd",1,0,161,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f5680","0x72a79a7f57c0",130226674014871,130226674037883,130226674041283,130226674044698,3400
98,"__amd_rocclr_copyBuffer.kd",1,0,162,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f6f00","0x72a79a7f57c0",130226674047153,130226674083763,130226674086563,130226674087980,2800
99,"__amd_rocclr_copyBuffer.kd",1,0,165,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f5480","0x72a79a7f57c0",130226676395642,130226676422253,130226676425613,130226676428194,3360
100,"__amd_rocclr_copyBuffer.kd",1,0,166,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f5380","0x72a79a7f57c0",130226676431310,130226676480234,130226676483034,130226676484450,2800
101,"__amd_rocclr_copyBuffer.kd",1,0,168,855933,855933,1024,512,0,0,16,0,128,32,"0x72a7555f5000","0x72a79a7f57c0",130226687576355,130226687611738,130226687615858,130226687617283,4120
102,"__amd_rocclr_copyBuffer.kd",1,0,169,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f4f00","0x72a79a7f57c0",130226687620288,130226687657428,130226687660348,130226687663360,2920
103,"__amd_rocclr_copyBuffer.kd",1,0,171,855933,855933,1024,512,0,0,16,0,128,32,"0x72a7555f7e80","0x72a79a7f57c0",130226690809511,130226690832945,130226690836785,130226690839888,3840
104,"__amd_rocclr_copyBuffer.kd",1,0,172,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f4c80","0x72a79a7f57c0",130226690842593,130226690878476,130226690881276,130226690882589,2800
105,"__amd_rocclr_copyBuffer.kd",1,0,175,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f4c00","0x72a79a7f57c0",130226690982589,130226691005177,130226691009337,130226691010872,4160
106,"__amd_rocclr_copyBuffer.kd",1,0,176,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f4b00","0x72a79a7f57c0",130226691013547,130226691047297,130226691050017,130226691051609,2720
107,"__amd_rocclr_copyBuffer.kd",1,0,179,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f6380","0x72a79a7f57c0",130226691156047,130226691178618,130226691181698,130226691184792,3080
108,"__amd_rocclr_copyBuffer.kd",1,0,180,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f4980","0x72a79a7f57c0",130226691187236,130226691222598,130226691225438,130226691227182,2840
109,"__amd_rocclr_copyBuffer.kd",1,0,182,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f6180","0x72a79a7f57c0",130226691266266,130226691288089,130226691290969,130226691293989,2880
110,"__amd_rocclr_copyBuffer.kd",1,0,184,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f4800","0x72a79a7f57c0",130226692257434,130226692279497,130226692282617,130226692286349,3120
111,"__amd_rocclr_copyBuffer.kd",1,0,185,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f4700","0x72a79a7f57c0",130226692289495,130226692323508,130226692326348,130226692327757,2840
112,"__amd_rocclr_copyBuffer.kd",1,0,187,855933,855933,4096,1024,0,0,16,0,128,32,"0x72a7555f4380","0x72a79a7f57c0",130226703170149,130226703196870,130226703201190,130226703204915,4320
113,"__amd_rocclr_copyBuffer.kd",1,0,188,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f4280","0x72a79a7f57c0",130226703207520,130226703244350,130226703247070,130226703248488,2720
114,"__amd_rocclr_copyBuffer.kd",1,0,190,855933,855933,4096,1024,0,0,16,0,128,32,"0x72a7555f4080","0x72a79a7f57c0",130226706190982,130226706215415,130226706219135,130226706223193,3720
115,"__amd_rocclr_copyBuffer.kd",1,0,191,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f3f80","0x72a79a7f57c0",130226706233182,130226706257066,130226706259826,130226706260705,2760
116,"__amd_rocclr_copyBuffer.kd",1,0,194,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f4000","0x72a79a7f57c0",130226706363830,130226706385947,130226706389107,130226706391472,3160
117,"__amd_rocclr_copyBuffer.kd",1,0,195,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f3e00","0x72a79a7f57c0",130226706394418,130226706428107,130226706430827,130226706434824,2720
118,"__amd_rocclr_copyBuffer.kd",1,0,198,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f3d80","0x72a79a7f57c0",130226706545845,130226706567568,130226706570488,130226706573317,2920
119,"__amd_rocclr_copyBuffer.kd",1,0,199,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f3c80","0x72a79a7f57c0",130226706576192,130226706610049,130226706612769,130226706615026,2720
120,"__amd_rocclr_copyBuffer.kd",1,0,200,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f3d00","0x72a79a7f57c0",130226706618693,130226706642719,130226706645679,130226706649100,2960
121,"__amd_rocclr_copyBuffer.kd",1,0,201,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f3c00","0x72a79a7f57c0",130226706652627,130226706678439,130226706681159,130226706683165,2720
122,"__amd_rocclr_copyBuffer.kd",1,0,203,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f3a80","0x72a79a7f57c0",130226708412892,130226708435284,130226708438444,130226708440234,3160
123,"__amd_rocclr_copyBuffer.kd",1,0,204,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f5300","0x72a79a7f57c0",130226708442979,130226708475324,130226708478125,130226708480500,2801
124,"__amd_rocclr_copyBuffer.kd",1,0,207,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f3880","0x72a79a7f57c0",130226710728539,130226710751234,130226710754554,130226710756512,3320
125,"__amd_rocclr_copyBuffer.kd",1,0,208,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f3780","0x72a79a7f57c0",130226710759648,130226710799094,130226710801934,130226710803471,2840
126,"__amd_rocclr_copyBuffer.kd",1,0,210,855933,855933,1024,512,0,0,16,0,128,32,"0x72a7555f3400","0x72a79a7f57c0",130226721799063,130226721823587,130226721827868,130226721846684,4281
127,"__amd_rocclr_copyBuffer.kd",1,0,211,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f3300","0x72a79a7f57c0",130226721850331,130226721900918,130226721903678,130226721907779,2760
128,"__amd_rocclr_copyBuffer.kd",1,0,213,855933,855933,1024,512,0,0,16,0,128,32,"0x72a7555f6280","0x72a79a7f57c0",130226724941788,130226724964124,130226724968004,130226724980681,3880
129,"__amd_rocclr_copyBuffer.kd",1,0,214,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f3080","0x72a79a7f57c0",130226724983557,130226725037555,130226725040395,130226725042979,2840
130,"__amd_rocclr_copyBuffer.kd",1,0,217,855933,855933,512,512,0,0,16,0,128,32,"0x72a7555f3000","0x72a79a7f57c0",130226725143079,130226725175856,130226725180056,130226725182884,4200
131,"__amd_rocclr_copyBuffer.kd",1,0,218,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f2f00","0x72a79a7f57c0",130226725185880,130226725220766,130226725223486,130226725226427,2720
132,"__amd_rocclr_copyBuffer.kd",1,0,221,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f4780","0x72a79a7f57c0",130226725336195,130226725358007,130226725360927,130226725362044,2920
133,"__amd_rocclr_copyBuffer.kd",1,0,222,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f2d80","0x72a79a7f57c0",130226725364979,130226725390008,130226725392728,130226725394656,2720
134,"__amd_rocclr_copyBuffer.kd",1,0,224,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f4580","0x72a79a7f57c0",130226725435443,130226725456308,130226725459148,130226725460541,2840
135,"__amd_rocclr_copyBuffer.kd",1,0,226,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f2c00","0x72a79a7f57c0",130226726417864,130226726443167,130226726446487,130226726449174,3320
136,"__amd_rocclr_copyBuffer.kd",1,0,227,855933,855933,1024,1024,0,0,16,0,128,32,"0x72a7555f2b00","0x72a79a7f57c0",130226726452269,130226726484967,130226726487887,130226726490572,2920
